regime,interface,method,visible_attrs,task_attrs,injected_hidden_attrs,latent_states,state_method_decisions,target_attrs,effective_attrs,target_classes,effective_classes,label_accuracy_est,action_success,conditional_action_success,coverage,abstain_rate,probe_cost,utility,observability_violation_attrs,sufficiency_gap_attrs,note
hidden_single,needle,oracle_icip,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction",friction,373248,373248,"stiffness,porosity,fragility,liquid,friction","stiffness,porosity,fragility,liquid",162,54,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,friction,friction,observable quotient is insufficient because the task asks for hidden attributes
hidden_single,needle,learned_icip,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction",friction,373248,373248,"stiffness,porosity,fragility,liquid,friction","stiffness,porosity,fragility,liquid",162,54,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,friction,friction,
hidden_single,needle,universal_refinement,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction",friction,373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","fragility,liquid,porosity,shape,size,stiffness",124416,864,0.004210798620444444,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"friction,mass,material,thermal",friction,
hidden_single,needle,universal_coarsening,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction",friction,373248,373248,"size,shape","size,shape",16,16,0.8464,0.006172839506172839,0.006172839506172839,1.0,0.0,0.0,0.006172839506172839,,"stiffness,porosity,fragility,liquid,friction",
hidden_single,needle,multimodal_fusion,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction",friction,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_single,needle,interface_router,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction",friction,373248,373248,"stiffness,porosity,fragility,liquid,friction","stiffness,porosity,fragility,liquid",162,54,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,friction,friction,no interface covers all task attributes
hidden_single,needle,active_icip,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction",friction,373248,373248,"stiffness,porosity,fragility,liquid,friction","stiffness,porosity,fragility,liquid,friction",162,162,0.6590815232000001,1.0,1.0,1.0,0.0,0.06,0.94,,,bought targeted probes for hidden task attributes
hidden_single,needle,abstaining_icip,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction",friction,373248,373248,"stiffness,porosity,fragility,liquid,friction","stiffness,porosity,fragility,liquid",162,54,0.23879765333333336,0.0,1.0,0.0,1.0,0.0,0.0,friction,friction,abstained because the task partition is unobservable
hidden_single,clamp,global_id,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal,porosity",porosity,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,friction,mass,thermal,texture",373248,5184,0.007747869461617777,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"porosity,fragility,liquid,material",porosity,
hidden_single,clamp,common_label,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal,porosity",porosity,373248,373248,"size,shape","size,shape",16,16,0.8464,0.0030864197530864196,0.0030864197530864196,1.0,0.0,0.0,0.0030864197530864196,,"stiffness,friction,mass,thermal,porosity",
hidden_single,clamp,oracle_icip,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal,porosity",porosity,373248,373248,"size,stiffness,friction,mass,thermal,porosity","size,stiffness,friction,mass,thermal",1296,432,0.2196938410666667,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,porosity,porosity,observable quotient is insufficient because the task asks for hidden attributes
hidden_single,clamp,learned_icip,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal,porosity",porosity,373248,373248,"size,stiffness,friction,mass,thermal,porosity","size,stiffness,friction,mass,thermal",1296,432,0.2196938410666667,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,porosity,porosity,
hidden_single,clamp,universal_refinement,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal,porosity",porosity,373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","friction,mass,shape,size,stiffness,thermal",124416,1728,0.00842159724088889,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"fragility,liquid,material,porosity",porosity,
hidden_single,clamp,universal_coarsening,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal,porosity",porosity,373248,373248,"size,shape","size,shape",16,16,0.8464,0.0030864197530864196,0.0030864197530864196,1.0,0.0,0.0,0.0030864197530864196,,"stiffness,friction,mass,thermal,porosity",
hidden_single,clamp,multimodal_fusion,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal,porosity",porosity,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_single,clamp,interface_router,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal,porosity",porosity,373248,373248,"size,stiffness,friction,mass,thermal,porosity","size,stiffness,friction,mass,thermal",1296,432,0.2196938410666667,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,porosity,porosity,no interface covers all task attributes
hidden_single,clamp,active_icip,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal,porosity",porosity,373248,373248,"size,stiffness,friction,mass,thermal,porosity","size,stiffness,friction,mass,thermal,porosity",1296,1296,0.6063550013440001,1.0,1.0,1.0,0.0,0.06,0.94,,,bought targeted probes for hidden task attributes
hidden_single,clamp,abstaining_icip,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal,porosity",porosity,373248,373248,"size,stiffness,friction,mass,thermal,porosity","size,stiffness,friction,mass,thermal",1296,432,0.2196938410666667,0.0,1.0,0.0,1.0,0.0,0.0,porosity,porosity,abstained because the task partition is unobservable
hidden_pair,pinch,global_id,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity,thermal","porosity,thermal",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,friction,mass,fragility,texture",373248,5184,0.007747869461617777,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"porosity,thermal,liquid,material","porosity,thermal",
hidden_pair,pinch,common_label,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity,thermal","porosity,thermal",373248,373248,"size,shape","size,shape",16,16,0.8464,0.00102880658436214,0.00102880658436214,1.0,0.0,0.0,0.00102880658436214,,"stiffness,friction,mass,fragility,porosity,thermal",
hidden_pair,pinch,oracle_icip,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity,thermal","porosity,thermal",373248,373248,"stiffness,friction,mass,fragility,porosity,thermal","stiffness,friction,mass,fragility",972,108,0.07959921777777779,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"porosity,thermal","porosity,thermal",observable quotient is insufficient because the task asks for hidden attributes
hidden_pair,pinch,learned_icip,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity,thermal","porosity,thermal",373248,373248,"stiffness,friction,mass,fragility,porosity,thermal","stiffness,friction,mass,fragility",972,108,0.07959921777777779,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"porosity,thermal","porosity,thermal",
hidden_pair,pinch,universal_refinement,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity,thermal","porosity,thermal",373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","fragility,friction,mass,shape,size,stiffness",124416,1728,0.008421597240888888,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"liquid,material,porosity,thermal","porosity,thermal",
hidden_pair,pinch,universal_coarsening,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity,thermal","porosity,thermal",373248,373248,"size,shape","size,shape",16,16,0.8464,0.00102880658436214,0.00102880658436214,1.0,0.0,0.0,0.00102880658436214,,"stiffness,friction,mass,fragility,porosity,thermal",
hidden_pair,pinch,multimodal_fusion,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity,thermal","porosity,thermal",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_pair,pinch,interface_router,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity,thermal","porosity,thermal",373248,373248,"stiffness,friction,mass,fragility,porosity,thermal","stiffness,friction,mass,fragility",972,108,0.07959921777777779,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"porosity,thermal","porosity,thermal",no interface covers all task attributes
hidden_pair,pinch,active_icip,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity,thermal","porosity,thermal",373248,373248,"stiffness,friction,mass,fragility,porosity,thermal","stiffness,friction,mass,fragility,porosity,thermal",972,972,0.6063550013440001,1.0,1.0,1.0,0.0,0.12,0.88,,,bought targeted probes for hidden task attributes
hidden_pair,pinch,abstaining_icip,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity,thermal","porosity,thermal",373248,373248,"stiffness,friction,mass,fragility,porosity,thermal","stiffness,friction,mass,fragility",972,108,0.07959921777777779,0.0,1.0,0.0,1.0,0.0,0.0,"porosity,thermal","porosity,thermal",abstained because the task partition is unobservable
hidden_pair,suction,global_id,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness,friction","stiffness,friction",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,porosity,mass,texture,liquid,material",373248,4608,0.006886995076993581,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,friction,fragility,thermal","stiffness,friction",
hidden_pair,suction,common_label,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness,friction","stiffness,friction",373248,373248,"size,shape","size,shape",16,16,0.8464,0.004629629629629629,0.004629629629629629,1.0,0.0,0.0,0.004629629629629629,,"porosity,mass,liquid,stiffness,friction",
hidden_pair,suction,oracle_icip,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness,friction","stiffness,friction",373248,373248,"shape,porosity,mass,liquid,stiffness,friction","shape,porosity,mass,liquid",864,96,0.07959921777777779,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,friction","stiffness,friction",observable quotient is insufficient because the task asks for hidden attributes
hidden_pair,suction,learned_icip,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness,friction","stiffness,friction",373248,373248,"shape,porosity,mass,liquid,stiffness,friction","shape,porosity,mass,liquid",864,96,0.07959921777777779,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,friction","stiffness,friction",
hidden_pair,suction,universal_refinement,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness,friction","stiffness,friction",373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","liquid,mass,material,porosity,shape,size",124416,1536,0.007485864214123457,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"fragility,friction,stiffness,thermal","stiffness,friction",
hidden_pair,suction,universal_coarsening,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness,friction","stiffness,friction",373248,373248,"size,shape","size,shape",16,16,0.8464,0.004629629629629629,0.004629629629629629,1.0,0.0,0.0,0.004629629629629629,,"porosity,mass,liquid,stiffness,friction",
hidden_pair,suction,multimodal_fusion,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness,friction","stiffness,friction",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_pair,suction,interface_router,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness,friction","stiffness,friction",373248,373248,"shape,porosity,mass,liquid,stiffness,friction","shape,porosity,mass,liquid",864,96,0.07959921777777779,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,friction","stiffness,friction",no interface covers all task attributes
hidden_pair,suction,active_icip,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness,friction","stiffness,friction",373248,373248,"shape,porosity,mass,liquid,stiffness,friction","shape,porosity,mass,liquid,stiffness,friction",864,864,0.6063550013440001,1.0,1.0,1.0,0.0,0.12,0.88,,,bought targeted probes for hidden task attributes
hidden_pair,suction,abstaining_icip,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness,friction","stiffness,friction",373248,373248,"shape,porosity,mass,liquid,stiffness,friction","shape,porosity,mass,liquid",864,96,0.07959921777777779,0.0,1.0,0.0,1.0,0.0,0.0,"stiffness,friction","stiffness,friction",abstained because the task partition is unobservable
hidden_pair,enveloping,global_id,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity,friction","porosity,friction",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,mass,fragility,texture",373248,1728,0.0028071990802962963,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"porosity,friction,thermal,liquid,material","porosity,friction",
hidden_pair,enveloping,common_label,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity,friction","porosity,friction",373248,373248,"size,shape","size,shape",16,16,0.8464,0.012345679012345678,0.012345679012345678,1.0,0.0,0.0,0.012345679012345678,,"stiffness,fragility,porosity,friction",
hidden_pair,enveloping,oracle_icip,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity,friction","porosity,friction",373248,373248,"size,stiffness,fragility,porosity,friction","size,stiffness,fragility",324,36,0.08652088888888888,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"porosity,friction","porosity,friction",observable quotient is insufficient because the task asks for hidden attributes
hidden_pair,enveloping,learned_icip,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity,friction","porosity,friction",373248,373248,"size,stiffness,fragility,porosity,friction","size,stiffness,fragility",324,36,0.08652088888888888,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"porosity,friction","porosity,friction",
hidden_pair,enveloping,universal_refinement,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity,friction","porosity,friction",373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","fragility,mass,shape,size,stiffness",124416,576,0.0030513033481481483,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"friction,liquid,material,porosity,thermal","porosity,friction",
hidden_pair,enveloping,universal_coarsening,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity,friction","porosity,friction",373248,373248,"size,shape","size,shape",16,16,0.8464,0.012345679012345678,0.012345679012345678,1.0,0.0,0.0,0.012345679012345678,,"stiffness,fragility,porosity,friction",
hidden_pair,enveloping,multimodal_fusion,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity,friction","porosity,friction",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_pair,enveloping,interface_router,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity,friction","porosity,friction",373248,373248,"size,stiffness,fragility,porosity,friction","size,stiffness,fragility",324,36,0.08652088888888888,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"porosity,friction","porosity,friction",no interface covers all task attributes
hidden_pair,enveloping,active_icip,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity,friction","porosity,friction",373248,373248,"size,stiffness,fragility,porosity,friction","size,stiffness,fragility,porosity,friction",324,324,0.6590815232000001,1.0,1.0,1.0,0.0,0.12,0.88,,,bought targeted probes for hidden task attributes
hidden_pair,enveloping,abstaining_icip,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity,friction","porosity,friction",373248,373248,"size,stiffness,fragility,porosity,friction","size,stiffness,fragility",324,36,0.08652088888888888,0.0,1.0,0.0,1.0,0.0,0.0,"porosity,friction","porosity,friction",abstained because the task partition is unobservable
hidden_pair,spatula,global_id,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness,porosity","stiffness,porosity",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,friction,mass,fragility,liquid",373248,1152,0.0018714660535308642,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,porosity,thermal,texture,material","stiffness,porosity",
hidden_pair,spatula,common_label,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness,porosity","stiffness,porosity",373248,373248,"size,shape","size,shape",16,16,0.8464,0.0015432098765432098,0.0015432098765432098,1.0,0.0,0.0,0.0015432098765432098,,"mass,friction,fragility,liquid,stiffness,porosity",
hidden_pair,spatula,oracle_icip,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness,porosity","stiffness,porosity",373248,373248,"mass,friction,fragility,liquid,stiffness,porosity","mass,friction,fragility,liquid",648,72,0.07959921777777779,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,porosity","stiffness,porosity",observable quotient is insufficient because the task asks for hidden attributes
hidden_pair,spatula,learned_icip,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness,porosity","stiffness,porosity",373248,373248,"mass,friction,fragility,liquid,stiffness,porosity","mass,friction,fragility,liquid",648,72,0.07959921777777779,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,porosity","stiffness,porosity",
hidden_pair,spatula,universal_refinement,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness,porosity","stiffness,porosity",373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","fragility,friction,liquid,mass,shape,size",124416,1152,0.005614398160592593,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"material,porosity,stiffness,thermal","stiffness,porosity",
hidden_pair,spatula,universal_coarsening,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness,porosity","stiffness,porosity",373248,373248,"size,shape","size,shape",16,16,0.8464,0.0015432098765432098,0.0015432098765432098,1.0,0.0,0.0,0.0015432098765432098,,"mass,friction,fragility,liquid,stiffness,porosity",
hidden_pair,spatula,multimodal_fusion,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness,porosity","stiffness,porosity",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_pair,spatula,interface_router,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness,porosity","stiffness,porosity",373248,373248,"mass,friction,fragility,liquid,stiffness,porosity","mass,friction,fragility,liquid",648,72,0.07959921777777779,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,porosity","stiffness,porosity",no interface covers all task attributes
hidden_pair,spatula,active_icip,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness,porosity","stiffness,porosity",373248,373248,"mass,friction,fragility,liquid,stiffness,porosity","mass,friction,fragility,liquid,stiffness,porosity",648,648,0.6063550013440001,1.0,1.0,1.0,0.0,0.12,0.88,,,bought targeted probes for hidden task attributes
hidden_pair,spatula,abstaining_icip,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness,porosity","stiffness,porosity",373248,373248,"mass,friction,fragility,liquid,stiffness,porosity","mass,friction,fragility,liquid",648,72,0.07959921777777779,0.0,1.0,0.0,1.0,0.0,0.0,"stiffness,porosity","stiffness,porosity",abstained because the task partition is unobservable
hidden_pair,magnetic,global_id,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness,porosity","stiffness,porosity",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,mass,thermal,texture,material",373248,2304,0.0037429321070617284,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,porosity,friction,fragility,liquid","stiffness,porosity",
hidden_pair,magnetic,common_label,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness,porosity","stiffness,porosity",373248,373248,"size,shape","size,shape",16,16,0.8464,0.0023148148148148147,0.0023148148148148147,1.0,0.0,0.0,0.0023148148148148147,,"mass,thermal,material,stiffness,porosity",
hidden_pair,magnetic,oracle_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness,porosity","stiffness,porosity",373248,373248,"mass,thermal,material,stiffness,porosity","mass,thermal,material",432,48,0.08652088888888888,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,porosity","stiffness,porosity",observable quotient is insufficient because the task asks for hidden attributes
hidden_pair,magnetic,learned_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness,porosity","stiffness,porosity",373248,373248,"mass,thermal,material,stiffness,porosity","mass,thermal,material",432,48,0.08652088888888888,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,porosity","stiffness,porosity",
hidden_pair,magnetic,universal_refinement,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness,porosity","stiffness,porosity",373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","mass,material,shape,size,thermal",124416,768,0.0040684044641975305,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"fragility,friction,liquid,porosity,stiffness","stiffness,porosity",
hidden_pair,magnetic,universal_coarsening,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness,porosity","stiffness,porosity",373248,373248,"size,shape","size,shape",16,16,0.8464,0.0023148148148148147,0.0023148148148148147,1.0,0.0,0.0,0.0023148148148148147,,"mass,thermal,material,stiffness,porosity",
hidden_pair,magnetic,multimodal_fusion,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness,porosity","stiffness,porosity",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_pair,magnetic,interface_router,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness,porosity","stiffness,porosity",373248,373248,"mass,thermal,material,stiffness,porosity","mass,thermal,material",432,48,0.08652088888888888,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,"stiffness,porosity","stiffness,porosity",no interface covers all task attributes
hidden_pair,magnetic,active_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness,porosity","stiffness,porosity",373248,373248,"mass,thermal,material,stiffness,porosity","mass,thermal,material,stiffness,porosity",432,432,0.6590815232000001,1.0,1.0,1.0,0.0,0.12,0.88,,,bought targeted probes for hidden task attributes
hidden_pair,magnetic,abstaining_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness,porosity","stiffness,porosity",373248,373248,"mass,thermal,material,stiffness,porosity","mass,thermal,material",432,48,0.08652088888888888,0.0,1.0,0.0,1.0,0.0,0.0,"stiffness,porosity","stiffness,porosity",abstained because the task partition is unobservable
hidden_pair,needle,global_id,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction,mass","friction,mass",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,fragility,texture,liquid",373248,2592,0.0038739347308088894,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.08333333333333333,"friction,mass,thermal,material","friction,mass",
hidden_pair,needle,common_label,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction,mass","friction,mass",373248,373248,"size,shape","size,shape",16,16,0.8464,0.0015432098765432098,0.0015432098765432098,1.0,0.0,0.0,0.0015432098765432098,,"stiffness,porosity,fragility,liquid,friction,mass",
hidden_pair,needle,oracle_icip,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction,mass","friction,mass",373248,373248,"stiffness,porosity,fragility,liquid,friction,mass","stiffness,porosity,fragility,liquid",648,54,0.05969941333333334,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.08333333333333333,"friction,mass","friction,mass",observable quotient is insufficient because the task asks for hidden attributes
hidden_pair,needle,learned_icip,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction,mass","friction,mass",373248,373248,"stiffness,porosity,fragility,liquid,friction,mass","stiffness,porosity,fragility,liquid",648,54,0.05969941333333334,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.08333333333333333,"friction,mass","friction,mass",
hidden_pair,needle,universal_refinement,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction,mass","friction,mass",373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","fragility,liquid,porosity,shape,size,stiffness",124416,864,0.004210798620444444,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.08333333333333333,"friction,mass,material,thermal","friction,mass",
hidden_pair,needle,universal_coarsening,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction,mass","friction,mass",373248,373248,"size,shape","size,shape",16,16,0.8464,0.0015432098765432098,0.0015432098765432098,1.0,0.0,0.0,0.0015432098765432098,,"stiffness,porosity,fragility,liquid,friction,mass",
hidden_pair,needle,multimodal_fusion,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction,mass","friction,mass",373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
