regime,interface,noise,train_probes,pair_trials,pair_accuracy,false_split_rate,false_merge_rate,estimated_action_success,action_trials
global_observable_control,spatula,0.08,1,5184,0.9864292424981789,0.4885472700655602,0.0068809474657121105,0.7079079112654321,373248
global_observable_control,spatula,0.08,2,5184,0.9988211648879457,0.04243806403395545,0.0005977192117458507,0.9785022090277778,373248
global_observable_control,spatula,0.08,4,5184,0.9995862213749418,0.014896030502096314,0.00020980324650839703,0.9925201163281251,373248
global_observable_control,spatula,0.08,8,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.08,16,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.08,32,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.08,64,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.16,1,5184,0.9800448253984708,0.7183862856550507,0.010118116699366912,0.5103310159143518,373248
global_observable_control,spatula,0.16,2,5184,0.9944155591168418,0.20103987179369764,0.0028315474900520794,0.8929088221484375,373248
global_observable_control,spatula,0.16,4,5184,0.9967254113518347,0.11788519133395425,0.0016603548075204764,0.9389426637500001,373248
global_observable_control,spatula,0.16,8,5184,0.9997235887703897,0.009950804265974833,0.00014015217276020149,0.9950062476851851,373248
global_observable_control,spatula,0.16,16,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.16,32,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.16,64,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.02,1,2304,0.9947658692008248,0.1256191391802054,0.002672747642132025,0.9348036145833334,373248
global_observable_control,magnetic,0.02,2,2304,0.9999305989583334,0.001665625000000115,3.5438829787234125e-05,0.9991666666666666,373248
global_observable_control,magnetic,0.02,4,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.02,8,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.02,16,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.02,32,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.02,64,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.08,1,2304,0.9836400373061461,0.3926391046524922,0.008354023503244507,0.7758564814814815,373248
global_observable_control,magnetic,0.08,2,2304,0.9990379225318933,0.02308985923455964,0.0004912736007353103,0.9883777222222223,373248
global_observable_control,magnetic,0.08,4,2304,0.9995164325296549,0.011605619288280078,0.00024692806996340594,0.9941777708333334,373248
global_observable_control,magnetic,0.08,8,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.08,16,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.08,32,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.08,64,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.16,1,2304,0.9742483554667314,0.6180394687984452,0.013149775931881814,0.606330925925926,373248
global_observable_control,magnetic,0.16,2,2304,0.9937328953934197,0.1504105105579281,0.003200223628892087,0.9213242135416667,373248
global_observable_control,magnetic,0.16,4,2304,0.9963344661922684,0.08797281138555901,0.0018717619443735915,0.9548596822916667,373248
global_observable_control,magnetic,0.16,8,2304,0.9999305989583334,0.001665625000000115,3.5438829787234125e-05,0.9991666666666666,373248
global_observable_control,magnetic,0.16,16,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.16,32,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,magnetic,0.16,64,2304,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.02,1,2916,0.9945021124380004,0.14844296417399105,0.0028008106447922733,0.9223521896064816,373248
global_observable_control,needle,0.02,2,2916,0.9998152386407024,0.004988556701032931,9.412371134023233e-05,0.9975020827546295,373248
global_observable_control,needle,0.02,4,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.02,8,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.02,16,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.02,32,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.02,64,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.08,1,2916,0.9821954590617211,0.4807226053335302,0.0090702378364817,0.7130563324382716,373248
global_observable_control,needle,0.08,2,2916,0.9983100206197832,0.045629443265852276,0.0008609328918085321,0.9768659177083334,373248
global_observable_control,needle,0.08,4,2916,0.9993874907425003,0.016537749952491243,0.00031203301797153076,0.9916916354296876,373248
global_observable_control,needle,0.08,8,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.08,16,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.08,32,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.08,64,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.16,1,2916,0.9734310430059248,0.7173618388400332,0.013535129034717609,0.5098287216073496,373248
global_observable_control,needle,0.16,2,2916,0.9926581173185702,0.19823083239860495,0.0037402043848793385,0.8944390857682291,373248
global_observable_control,needle,0.16,4,2916,0.9954162329068403,0.12376171151531323,0.0023351266323643886,0.9357678787500001,373248
global_observable_control,needle,0.16,8,2916,0.9995703757423104,0.011599854957619393,0.00021886518787959808,0.9941770758121141,373248
global_observable_control,needle,0.16,16,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.16,32,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,needle,0.16,64,2916,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.02,1,186624,0.9990806554209213,0.19857842908101486,0.00046073881457311906,0.8947342963149018,373248
global_observable_control,clamp,0.02,2,186624,0.9999769048300878,0.004988556701032931,1.1574377496594694e-05,0.9975020827546295,373248
global_observable_control,clamp,0.02,4,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.02,8,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.02,16,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.02,32,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.02,64,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.08,1,186624,0.9974282320564245,0.5555018758123298,0.0012888674612815067,0.661452132973251,373248
global_observable_control,clamp,0.08,2,186624,0.9998034359533146,0.04245783408406001,9.851005587948979e-05,0.9785186544430556,373248
global_observable_control,clamp,0.08,4,186624,0.9999007110489985,0.021446413416343568,4.975965989870883e-05,0.9892130955902345,373248
global_observable_control,clamp,0.08,8,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.08,16,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.08,32,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.08,64,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.16,1,186624,0.9963058041760261,0.7979462979783805,0.0018513835219916017,0.4337897765014146,373248
global_observable_control,clamp,0.16,2,186624,0.99891518715477,0.23431957456969377,0.0005436649061941849,0.8743373184595232,373248
global_observable_control,clamp,0.16,4,186624,0.9993060708739984,0.14988869121636783,0.0003477695851887873,0.9217320191891604,373248
global_observable_control,clamp,0.16,8,186624,0.9999769048300878,0.004988556701032931,1.1574377496594694e-05,0.9975020827546295,373248
global_observable_control,clamp,0.16,16,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.16,32,186624,1.0,0.0,0.0,1.0,373248
global_observable_control,clamp,0.16,64,186624,1.0,0.0,0.0,1.0,373248
